Date,Receipt number,Receipt type,Gross sales,Discounts,Net sales,Total collected,Payment type,Description,Customer name,Status
12/22/25 10:45 PM,1-124144,Sale,3614.1007971018553,0,3614.1007971018553,3614.1007971018553,Cash,1 x VIT Botol 550 ml,NA,Closed
12/22/25 10:38 PM,1-124143,Sale,327992.82666295767,0,327992.82666295767,327992.82666295767,Transfer,1 x Blueberry Driscoll Jumbo 200g,Customer_196,Closed
12/22/25 10:38 PM,1-124142,Sale,310061.5544511052,0,310061.5544511052,310061.5544511052,Transfer,"1.560 x Sunpride - Pisang Cavendis ½, 2 x Sawi Sendok Hidroponik pack ± 250 g, 1.110 x Ubi Jepang Orange, 0.850 x Anggur Muscat Premium Bunch",Customer_92,Closed
12/22/25 10:36 PM,1-124141,Sale,11849.537241272628,0,11849.537241272628,11849.537241272628,Cash,3 x Daun Mint Organik pack ± 25 g,NA,Closed
12/22/25 9:52 PM,1-124139,Sale,497169.71087967977,47349.496274255216,449820.21460542455,449820.21460542455,Transfer,"10 x Sawi Sendok pack ± 500g, 10 x Selada Keriting pack ± 250g",Customer_69,Closed
12/22/25 9:40 PM,1-124138,Sale,210848.09015157865,0,210848.09015157865,210848.09015157865,Debit BCA,"0.990 x Melon Cantalope HP, 1 x Roman Hidroponik pack ± 250 g, 1 x Tortilla Bread 8 inch, 1 x Sawi Hijau pack",NA,Closed
12/22/25 9:19 PM,1-124137,Sale,392400.0670481473,0,392400.0670481473,392400.0670481473,Cash,"1 x Udang Laut Jumbo ± 500 g, 2 x Nanas Madu KUPAS, 1 x TTS - Maling 397g SB, 1 x Bawang Goreng Premium pack ± 60 g",NA,Closed
12/22/25 9:18 PM,1-124136,Sale,1777149.1245388985,1777149.1245388985,0,0,Cash,"1 x Box Hampers, 1 x Kiwi Gold Pack, 1 x Blueberry Driscoll Jumbo 200g, 0.500 x Jeruk Shantang curah, 1 x Anggur Muscat pack, 1 x Cherry Australia box ± 500 g, 0.730 x Jeruk Papagan Premium",Customer_116,Closed
12/22/25 9:03 PM,1-124135,Sale,1555162.9574573599,0,1555162.9574573599,1555162.9574573599,Transfer,1 x Hampers,Customer_116,Closed
12/22/25 9:01 PM,1-124134,Sale,34681.74843932502,0,34681.74843932502,34681.74843932502,Cash,"1 x Pepaya Potong box ± 300 g, 1 x Melon Cantalope potong",NA,Closed
12/22/25 8:54 PM,1-124133,Sale,36506.348399445415,0,36506.348399445415,36506.348399445415,QRIS,"1 x Pocai Baby Organik 250g, 1 x Daun Mint Organik pack ± 25 g",NA,Closed
12/22/25 8:38 PM,1-124132,Sale,1114556.4585458487,133746.77502550185,980809.6835203469,980809.6835203469,Cash,20 x Telur Healthy Egg,Customer_50,Closed
12/22/25 8:04 PM,1-124131,Sale,453930.15465466306,0,453930.15465466306,453930.15465466306,Transfer,"1 x Cherry Australia box ± 250 g, 1 x Jeruk Shantang Madu Yuji",Customer_164,Closed
12/22/25 7:59 PM,1-124130,Sale,22187.854533665814,0,22187.854533665814,22187.854533665814,QRIS,"1 x Nanas Madu KUPAS, 1 x Tempe",NA,Closed
12/22/25 7:46 PM,1-124129,Sale,49306.31427466869,0,49306.31427466869,49306.31427466869,QRIS,2 x Selada Keriting pack ± 250g,NA,Closed
12/22/25 7:41 PM,1-124128,Sale,33428.634339245036,0,33428.634339245036,33428.634339245036,Cash,1 x Tomat Ceri Premium BCS 250 g,NA,Closed
12/22/25 7:27 PM,1-124127,Sale,1517665.1857281104,0,1517665.1857281104,1517665.1857281104,Transfer,"3.150 x Jeruk Navel Vitor AUS, 1 x ""Ayam Kampung ± 1,3 kg"", 1 x ""Ayam Kampung ± 1,1 kg"", 5 x Blueberry Driscoll 125 g",Customer_21,Closed
12/22/25 7:23 PM,1-124126,Sale,301073.1885154266,301073.1885154266,0,0,Cash,"1 x Anggur Muscat pack, 0.500 x Apel Fuji Wang Shan M, 0.270 x Pear Xiang Lie Asli, 0.340 x Jeruk Ponkam, 2 x Kiwi Gold RRC Satuan, 1 x Box - Bulat Tutup",NA,Closed
12/22/25 7:23 PM,1-124125,Sale,3469.479092862457,0,3469.479092862457,3469.479092862457,Cash,1 x VIT Botol 550 ml,NA,Closed
12/22/25 7:21 PM,1-124124,Sale,143371.29063438624,0,143371.29063438624,143371.29063438624,Cash,"2 x Siomak Organik pack ± 250 g, 1 x Baby Sawi Hijau Organik ± 250 g, 1 x Baby Sawi Sendok Organik pack ± 250g, 1 x Pocai Baby Organik 250g",NA,Closed
12/22/25 7:02 PM,1-124123,Sale,57002.92703509331,0,57002.92703509331,57002.92703509331,Cash,"1 x Daun Bawang Lumpia pack ± 50 g, 1 x Wortel pack ± 500 g, 1 x Pagoda Hidroponik",NA,Closed
12/22/25 7:01 PM,1-124122,Sale,14970.011436380446,0,14970.011436380446,14970.011436380446,Cash,0.470 x Lobak Putih,NA,Closed
12/22/25 6:47 PM,1-124121,Sale,87814.57135244273,18013.245405629277,69801.32594681345,69801.32594681345,Cash,"2 x Kelapa Muda Lokal satuan, 1 x Golden Enoki Mushroom",NA,Closed
12/22/25 6:41 PM,1-124120,Sale,20398.68895080872,0,20398.68895080872,20398.68895080872,Cash,1 x Sawi Sendok Hidroponik pack ± 250 g,NA,Closed
12/22/25 6:40 PM,1-124119,Sale,57159.015955105424,0,57159.015955105424,57159.015955105424,Cash,"0.190 x Brokoli, 0.230 x Kembang Kol, 1 x Jamur Enoki, 1 x Bayam pack",NA,Closed
12/22/25 6:39 PM,1-124118,Sale,316988.567460794,0,316988.567460794,316988.567460794,QRIS,1 x Hampers,NA,Closed
12/22/25 6:23 PM,1-124117,Sale,65286.08969785273,0,65286.08969785273,65286.08969785273,Cash,"1 x Cocon - Mini Nata Decoco Pudding bags (isi 25) SB, 1 x Pepaya Potong box ± 300 g",NA,Closed
12/22/25 6:20 PM,1-124116,Sale,1387117.9674545652,0,1387117.9674545652,1387117.9674545652,Transfer,"1 x Cherry Australia box ± 500 g, 1 x Blueberry Driscoll Jumbo 200g, 2 x Sawi Sendok pack 250 g, 2 x Kangkung Organik pack ± 250g, 1.770 x Pepaya Hawaii",Customer_15,Closed
12/22/25 6:13 PM,1-124115,Sale,14290.131594287232,0,14290.131594287232,14290.131594287232,Cash,1 x Pepaya Potong box ± 300 g,NA,Closed
12/22/25 6:06 PM,1-124114,Sale,162151.061109351,0,162151.061109351,162151.061109351,COD,"1 x Kembang Tahu Lembaran (Tanpa Pengawet), 0.820 x Pear Autumn Honey Wang Shan, 1 x Wortel Baby Organik pack ± 250g, 1 x Ongkos Kirim",Customer_46,Closed
12/22/25 5:58 PM,1-124113,Sale,180735.01341813244,0,180735.01341813244,180735.01341813244,Cash,"2 x Kangkung pack, 1 x Tomat Besar pack ± 250 g, 1 x Hipio Goreng SB",NA,Closed
12/22/25 5:31 PM,1-124112,Sale,25919.154530391097,0,25919.154530391097,25919.154530391097,Cash,2 x Pepaya Potong box ± 300 g,NA,Closed
12/22/25 5:25 PM,1-124111,Sale,99802.4504519999,0,99802.4504519999,99802.4504519999,Cash,2 x Telurku Ayam Kampung Merah (6 butir),NA,Closed
12/22/25 4:59 AM,1-124110,Sale,345240.74376840144,0,345240.74376840144,345240.74376840144,Cash,"2 x Sawi Sendok pack ± 500g, 2 x Healthy Egg Grosir Telur",NA,Closed
12/22/25 4:15 AM,1-124109,Sale,18101.266735349782,0,18101.266735349782,18101.266735349782,Cash,"2 x Kangkung Organik pack ± 250g, 1 x Seledri pack ± 50g",NA,Closed
12/22/25 3:57 AM,1-124108,Sale,3254.5606875792146,0,3254.5606875792146,3254.5606875792146,QRIS,1 x VIT Botol 550 ml,NA,Closed
12/22/25 3:25 AM,1-124107,Sale,352724.81291770935,352724.81291770935,0,0,Cash,"1 x Box - Bulat Tutup, 0.270 x Pear Xiang Lie Asli, 0.360 x Jeruk Ponkam, 1 x Anggur Muscat pack, 2 x Kiwi Gold RRC Satuan, 0.240 x Apel Fuji Wang Shan M, 0.400 x Jeruk Shantang curah",Customer_197,Closed
12/22/25 3:19 AM,1-124106,Sale,40860.98754010163,0,40860.98754010163,40860.98754010163,Cash,"1 x Nanas Madu Potong box ± 250 g, 1 x Pepaya Potong box ± 300 g",NA,Closed
12/22/25 3:16 AM,1-124105,Sale,203558.12193860766,0,203558.12193860766,203558.12193860766,QRIS,"1 x Kangkung Organik pack ± 250g, 1 x Bayam Hijau Organik ± 250g, 1 x Anggur Muscat pack, 1 x Jeruk Shantang Madu Yuji",NA,Closed
12/22/25 3:07 AM,1-124104,Sale,143950.9117982816,0,143950.9117982816,143950.9117982816,QRIS,"1 x Anggur Black Autumn Peacock box, 1 x Tomat Besar pack ± 250 g, 1 x Bumbu Dapur paketan, 1 x Bawang Merah pack ± 250 g",NA,Closed
12/22/25 2:52 AM,1-124103,Sale,144151.27513895044,0,144151.27513895044,144151.27513895044,Transfer,"1 x Pocai pack 500g, 1 x Mee Suah Amoy Flour Vermicelli SB, 0.990 x Ubi Jepang Orange, 1 x Rose Brand - Tepung Beras Putih 500 g",Customer_12,Closed
12/22/25 2:41 AM,1-124102,Sale,119501.52294628788,0,119501.52294628788,119501.52294628788,Cash,"2 x Kelapa Muda Lokal satuan, 2 x Kembang Tahu cap 3 Berlian SB, 1 x Kangkung pack",NA,Closed
12/22/25 2:39 AM,1-124101,Sale,43240.75097590685,0,43240.75097590685,43240.75097590685,Cash,"1 x Strawberry Lokal, 2 x Daun Mint Organik pack ± 25 g",NA,Closed
12/22/25 2:34 AM,1-124100,Sale,83128.00931395032,0,83128.00931395032,83128.00931395032,Cash,"1 x Telur Healthy Egg, 1 x Baby Kailan Organik pack ± 250 g",NA,Closed
12/22/25 2:33 AM,1-124099,Sale,72839.71448091324,0,72839.71448091324,72839.71448091324,QRIS,1 x Kwei Feng Lo Han Kuo Infusion 168 g SB,NA,Closed
12/22/25 2:29 AM,1-124098,Sale,11867.430420825258,0,11867.430420825258,11867.430420825258,Cash,2 x Aqua Botol 600 ml,NA,Closed
12/22/25 2:23 AM,1-124097,Sale,620211.7526297411,0,620211.7526297411,620211.7526297411,Debit BCA,"1 x Jeruk Honey Tangerin BOX Dino, 1.630 x Jeruk Ponkam, 1.160 x Apel Fuji 88, 0.680 x Pear Packham, 1.720 x Pear Century DIF, 1 x Strawberry Lokal",NA,Closed
12/22/25 2:15 AM,1-124096,Sale,160635.72640791535,0,160635.72640791535,160635.72640791535,QRIS,"0.850 x Pear Autumn Honey Wang Shan, 0.540 x Jeruk Ponkam",NA,Closed
12/22/25 2:08 AM,1-124095,Sale,52838.72004515026,0,52838.72004515026,52838.72004515026,Cash,0.530 x Lemon RRC,NA,Closed
12/22/25 1:56 AM,1-124094,Sale,72707.46999885887,0,72707.46999885887,72707.46999885887,Cash,2 x Dali Chrysanthemum Madu SB,NA,Closed
12/22/25 1:36 AM,1-124093,Sale,364208.6324747652,0,364208.6324747652,364208.6324747652,Cash,1 x Cherry Australia box ± 250 g,NA,Closed
12/22/25 1:27 AM,1-124091,Sale,153771.03669941425,0,153771.03669941425,153771.03669941425,QRIS,"1 x Anggur Muscat pack, 1 x Strawberry Lokal",NA,Closed
12/22/25 12:57 AM,1-124090,Sale,669045.1155608753,0,669045.1155608753,669045.1155608753,QRIS,"1 x Shantang DF +/- 1kg, 1 x Kelengkeng Gold 500g, 1 x Strawberry Lokal, 1 x Blueberry Mountain Jumbo, 0.740 x Anggur Autumn Peacock Bunch, 1 x Telur H²E Herbal Healthy Egg",NA,Closed
12/22/25 12:54 AM,1-124089,Sale,17033.8758318685,0,17033.8758318685,17033.8758318685,Cash,1 x Tahu,NA,Closed
12/22/25 12:20 AM,1-124088,Sale,174808.39686468244,0,174808.39686468244,174808.39686468244,Cash,1 x Udang Vaname size L ± 500 g,NA,Closed
12/22/25 12:06 AM,1-124087,Sale,25938.29174246639,0,25938.29174246639,25938.29174246639,Cash,1 x Nanas Madu Potong box ± 250 g,NA,Closed
12/22/25 12:06 AM,1-124086,Sale,60548.523570934776,0,60548.523570934776,60548.523570934776,Cash,"0.950 x Semangka, 1 x Nanas Madu Potong box ± 250 g",NA,Closed
12/21/25 11:09 PM,1-124085,Sale,110135.68814191967,0,110135.68814191967,110135.68814191967,Cash,"1 x Telurku Ayam Kampung Merah (6 butir), 1 x Telur Healthy Egg",NA,Closed
12/21/25 10:55 PM,1-124084,Sale,117487.0606018044,0,117487.0606018044,117487.0606018044,QRIS,"3.370 x Semangka, 1 x Sawi Hijau pack",NA,Closed
12/21/25 10:36 PM,1-124083,Sale,326933.76971874386,0,326933.76971874386,326933.76971874386,Transfer,1 x Hampers,Customer_198,Closed
12/21/25 10:13 PM,1-124082,Sale,3343.3429221622646,0,3343.3429221622646,3343.3429221622646,Cash,1 x VIT Botol 550 ml,NA,Closed
12/21/25 10:03 PM,1-124081,Sale,272307.0702049881,10892.282808199525,261414.7873967886,261414.7873967886,Transfer,5 x Telur Healthy Egg,Customer_199,Closed
12/21/25 10:03 PM,1-124080,Sale,98092.7722794842,0,98092.7722794842,98092.7722794842,Transfer,"0.240 x Brokoli, 1 x Baby Buncis Organik pack ± 250 g, 1.300 x Buah Naga, 1 x Ongkos Kirim",Customer_55,Closed
12/21/25 9:45 PM,1-124079,Sale,386351.8366869539,0,386351.8366869539,386351.8366869539,Debit BCA,"1 x Jeruk Shantang Madu Yuji, 1 x Kembang Tahu cap 3 Berlian SB, 1 x Cocon - Mini Nata Decoco Pudding bags (isi 25) SB, 2 x Mee Suah Amoy Flour Vermicelli SB, 1 x Aqua Botol 600 ml",NA,Closed
12/21/25 9:42 PM,1-124078,Sale,229996.98943074793,0,229996.98943074793,229996.98943074793,QRIS,"2.030 x Semangka, 1 x Jeruk Shantang Madu Yuji, 0.820 x Lobak Putih, 1 x Timun Baby pack ± 500 g, 1 x Daun Bawang Lumpia pack ± 50 g",NA,Closed
12/21/25 9:34 PM,1-124077,Sale,158666.36631195433,0,158666.36631195433,158666.36631195433,Cash,5 x AQUA Galon 19 Lt,NA,Closed
12/21/25 9:34 PM,1-124076,Sale,85797.48494841624,0,85797.48494841624,85797.48494841624,Cash,"1 x Kelengkeng Gold 500g, 1 x Melon Cantalope potong",NA,Closed
12/21/25 9:25 PM,1-124075,Sale,71334.95556539856,0,71334.95556539856,71334.95556539856,Cash,3 x Nanas Madu KUPAS,NA,Closed
12/21/25 9:16 PM,1-124074,Sale,59914.166514226235,0,59914.166514226235,59914.166514226235,Cash,"0.570 x Apel Fuji 88, 0.500 x Ubi Jepang Orange",NA,Closed
12/21/25 9:12 PM,1-124073,Sale,830551.3702499098,0,830551.3702499098,830551.3702499098,QRIS,"0.600 x Buah Bit Organik, 2 x Pocai Baby Organik 250g, 0.890 x Oyong/Gambas, 1 x Roman Organik pack ± 250 g, 0.600 x Timun Besar pack, 1 x Wortel pack ± 500 g, 0.480 x Daging Ikan Tenggiri Ekspor slice, 0.840 x Ikan Kerapu Macan, 2 x Nanas Madu KUPAS, 2 x Jamur Enoki, 0.650 x Semangka",NA,Closed
12/21/25 8:59 PM,1-124072,Sale,34878.075598040596,0,34878.075598040596,34878.075598040596,Cash,2 x Tomat Besar pack ± 250 g,NA,Closed
12/21/25 8:58 PM,1-124071,Sale,100432.3281057179,0,100432.3281057179,100432.3281057179,Transfer,"0.860 x Sawi Putih, 1 x Jamur Enoki, 1 x Jamur Shimeji, 1 x Sawi Sendok pack 250 g",Customer_121,Closed
12/21/25 8:55 PM,1-124070,Sale,156841.6125071235,0,156841.6125071235,156841.6125071235,Transfer,"1 x Kiwi Gold Pack, 1 x Ongkos Kirim",Customer_200,Closed
12/21/25 8:43 PM,1-124069,Sale,350954.64768703096,0,350954.64768703096,350954.64768703096,Debit BCA,"2 x Melon Cantalope potong, 2 x Nanas Madu Potong box ± 250 g, 1 x Buah Naga Potong box ± 250 g, 1 x Pepaya Potong box ± 300 g, 3 x Telur Healthy Egg, 1 x Dali Chrysanthemum Original SB",NA,Closed
12/21/25 8:16 PM,1-124068,Sale,80851.28875821829,9574.494721367955,71276.79403685033,71276.79403685033,Cash,2 x Roman Hidroponik pack ± 250 g,NA,Closed
12/21/25 8:06 PM,1-124067,Sale,7483.234867453575,0,7483.234867453575,7483.234867453575,Cash,1 x Kucai pack ± 100 g,NA,Closed
12/21/25 7:59 PM,1-124066,Sale,3170.6479326821864,0,3170.6479326821864,3170.6479326821864,QRIS,1 x VIT Botol 550 ml,NA,Closed
12/21/25 7:30 PM,1-124065,Sale,148132.57483346388,0,148132.57483346388,148132.57483346388,Transfer,"2 x Bayam pack, 2 x Kangkung pack, 2 x Pocai Baby Organik 250g, 2 x Sawi Sendok Hidroponik pack ± 250 g, 1 x Wortel pack ± 500 g",Customer_2,Closed
12/21/25 6:18 PM,1-124064,Sale,256748.30865508877,0,256748.30865508877,256748.30865508877,QRIS,"3 x Melon Cantalope potong, 1.320 x Apel Fuji 88, 0.620 x Apel Red Del USA",NA,Closed
12/21/25 6:06 PM,1-124063,Sale,745246.5111418639,11209.102357272059,734037.4087845918,734037.4087845918,Transfer,"2.040 x Jeruk Papagan Premium, 0.770 x Anggur Muscat Premium Bunch Peacock, 0.530 x Apel Jade Snow Wang Shan, 3 x Strawberry Lokal",Customer_201,Closed
12/21/25 6:05 PM,1-124062,Sale,12725.674592889845,0,12725.674592889845,12725.674592889845,Cash,1 x Pepaya Potong box ± 300 g,NA,Closed
12/21/25 5:17 PM,1-124061,Sale,47414.684906601906,0,47414.684906601906,47414.684906601906,Cash,"0.200 x Lettuce Organik pack, 1 x Pagoda Organik",NA,Closed
12/21/25 4:50 AM,1-124060,Sale,73009.49621479958,36504.74810739979,36504.74810739979,36504.74810739979,Cash,1 x Kurma Segar Palm Frutt Asli 250g,NA,Closed
12/21/25 4:22 AM,1-124059,Sale,98018.65518500563,0,98018.65518500563,98018.65518500563,QRIS,"1 x Kelapa Muda Lokal satuan, 1 x Pepaya Potong box ± 300 g, 1 x Buah Naga Potong box ± 250 g, 1 x Melon Cantalope potong",NA,Closed
12/21/25 3:49 AM,1-124057,Sale,105877.46809003875,0,105877.46809003875,105877.46809003875,Cash,"1 x Roman Organik pack ± 250 g, 1 x Udang Laut box ± 250 g",NA,Closed
12/21/25 3:45 AM,1-124056,Sale,55978.292626095936,0,55978.292626095936,55978.292626095936,Cash,1 x Anggur Autumn Royal Box,NA,Closed
12/21/25 3:45 AM,1-124055,Sale,179788.8552200608,0,179788.8552200608,179788.8552200608,Cash,"0.360 x Apel Fuji 88, 0.500 x Sweet Pear Premium, 0.530 x Buah Naga, 1 x Box - Bulat Tutup, 0.380 x Jeruk Ponkam",NA,Closed
12/21/25 3:14 AM,1-124054,Sale,77188.03973821923,0,77188.03973821923,77188.03973821923,QRIS,"1 x Pocai Baby Organik 250g, 1 x Naibai Hidroponik, 1 x Ongkos Kirim",Customer_123,Closed
12/21/25 3:13 AM,1-124053,Sale,49179.69637620263,0,49179.69637620263,49179.69637620263,QRIS,"1 x Tahu, 1 x Ikan Asin Pakang pack ± 50 g",NA,Closed
12/21/25 2:47 AM,1-124052,Sale,88212.7455862239,0,88212.7455862239,88212.7455862239,Cash,0.840 x Kubis Ungu Organik pack satuan,NA,Closed
12/21/25 2:09 AM,1-124051,Sale,291894.377656281,0,291894.377656281,291894.377656281,Cash,2 x Healthy Egg Grosir Telur,NA,Closed
12/21/25 2:06 AM,1-124050,Sale,81089.67672276776,0,81089.67672276776,81089.67672276776,Cash,1 x Shantang DF +/- 1kg,NA,Closed
12/21/25 2:01 AM,1-124049,Sale,1163734.5016755816,0,1163734.5016755816,1163734.5016755816,Cash,"1 x ""Ayam Kampung ± 1,1 kg"", 1 x Udang Laut Jumbo ± 500 g, 1 x Udang Vaname size L ± 500 g, 0.370 x Ikan Belanak, 0.340 x Ikan Belanak Ada Telur, 0.440 x PROMO Sunpride - Pisang Cavendis ½, 1 x Pepaya Potong box ± 300 g, 1 x Buah Naga Potong box ± 250 g, 4 x Gui Ling Gao, 1 x Wortel pack ± 500 g, 1 x Melon Cantalope potong, 1 x Yakult isi 5",NA,Closed
12/21/25 1:37 AM,1-124048,Sale,507319.36781106517,16058.221660554409,491261.14615051076,491261.14615051076,QRIS,"2 x Telur H²E Herbal Healthy Egg, 0.580 x Apel Jade Snow Wang Shan, 0.550 x Kentang, 1 x Kucai pack ± 100 g, 1 x Luncang +/- 200 g, 1 x Golden Enoki Mushroom, 2 x Jamur Enoki, 2 x Baby Roman Hidroponik +/- 250 g, 1 x Cabe Besar Hijau pack ± 100 g, 1 x Cabe Besar Hijau pack ± 50 g",NA,Closed
12/20/25 11:40 PM,1-124047,Sale,73365.56323897094,0,73365.56323897094,73365.56323897094,QRIS,"2 x Kelapa Muda Lokal satuan, 1 x Tahu Susu stiker Oval",NA,Closed
12/20/25 11:31 PM,1-124046,Sale,130927.86211031489,0,130927.86211031489,130927.86211031489,Cash,"1 x Tomat Besar pack ± 500 g, 1 x Tomat Ceri Premium BCS 250 g, 4 x Kwetiau Basah cap Yogyakarta",NA,Closed
12/20/25 11:27 PM,1-124045,Sale,695219.2808943568,12871.25304050278,682348.027853854,682348.027853854,QRIS,"1 x Siomak Organik pack ± 250 g, 1 x Ikan Dori Fillet pack isi 4, 0.780 x Fillet Frozen Salmon Trout Norwegian pack",NA,Closed
12/20/25 11:24 PM,1-124044,Sale,44022.09912403487,0,44022.09912403487,44022.09912403487,Cash,1 x Yun Yi - Prima Tahu Putih (isi 4),NA,Closed
12/20/25 11:22 PM,1-124043,Sale,699164.3787865248,0,699164.3787865248,699164.3787865248,QRIS,"1.610 x Apel Fuji Wang Shan JUMBO, 1 x Tomat Ceri Premium BCS 250 g, 1 x Shantang DF +/- 1kg, 2.420 x Semangka, 0.810 x Sawi Putih, 1 x Timun Baby pack ± 500 g, 1 x Roman Organik pack ± 250 g, 1 x Jamur Enoki, 1 x Hana Mat Kimchi 215 g, 1 x Kong Kee - Tahu Telur Ayam, 0.160 x Bawang Bombay, 1 x EDO - Crab Flavored Stick 250 g, 1 x Luncang +/- 200 g",NA,Closed
12/20/25 11:09 PM,1-124042,Sale,169272.7642047801,0,169272.7642047801,169272.7642047801,Cash,"0.230 x Buah Bit Organik, 1 x Daun Bawang Lumpia pack ± 50 g, 1 x Roman Organik pack ± 250 g, 1 x Baby Kailan Organik pack ± 250 g, 1 x Daun Mint Organik pack ± 25 g, 0.770 x Buah Naga, 1 x Telur Healthy Egg",NA,Closed
12/20/25 11:06 PM,1-124041,Sale,12731.481672031805,0,12731.481672031805,12731.481672031805,Cash,1 x Pepaya Potong box ± 300 g,NA,Closed
12/20/25 10:40 PM,1-124040,Sale,19930.896008405834,0,19930.896008405834,19930.896008405834,Cash,0.140 x Paprika Hijau,NA,Closed
12/20/25 10:36 PM,1-124039,Sale,1486311.359941028,0,1486311.359941028,1486311.359941028,Transfer,"1 x Cherry Australia box +/- 1 kg, 2 x Jeruk Shantang Madu Yuji",Customer_21,Closed
12/20/25 10:34 PM,1-124038,Sale,80828.74596910551,47859.12590275984,32969.62006634567,32969.62006634567,Cash,1 x Serimping box ± 500 g,NA,Closed
12/20/25 10:13 PM,1-124037,Sale,35424.64641924016,0,35424.64641924016,35424.64641924016,QRIS,1 x Kembang Tahu cap 3 Berlian SB,NA,Closed
12/20/25 10:13 PM,1-124036,Sale,211995.33228129148,0,211995.33228129148,211995.33228129148,QRIS,"0.890 x Apel Jade Snow Wang Shan, 1 x Nanas Madu Potong box ± 250 g",NA,Closed
12/20/25 10:10 PM,1-124035,Sale,205576.16227115504,0,205576.16227115504,205576.16227115504,Cash,"0.820 x Apel Granny Smith China Jumbo, 0.700 x Lemon RRC, 2 x Wortel Baby Organik pack ± 250g",NA,Closed
12/20/25 9:52 PM,1-124034,Sale,598715.145288175,0,598715.145288175,598715.145288175,QRIS,"1 x Jeruk Shantang Madu Yuji, 1 x Tomat Ceri Premium BCS 250 g, 0.960 x Anggur Autumn Peacock Bunch, 1 x Bawang Goreng Premium pack ± 60 g, 1 x Cumi Asin pack ± 250 g, 0.100 x PROMO Kiwi Green Zespri, 1 x Nanas Madu Potong box ± 250 g, 1 x Yun Yi - Tahu Sutra, 1 x Yun Yi - Prima Tahu Putih (isi 4), 2 x Roman Organik pack ± 250 g, 1 x Siomak Organik pack ± 250 g",NA,Closed
12/20/25 9:39 PM,1-124033,Sale,4233.900696504861,0,4233.900696504861,4233.900696504861,Cash,1 x VIT Botol 550 ml,NA,Closed
12/20/25 9:37 PM,1-124032,Sale,23335.566016146913,0,23335.566016146913,23335.566016146913,Cash,"1 x Kangkung Organik pack ± 250g, 1 x Pepaya Potong box ± 300 g",NA,Closed
12/20/25 9:22 PM,1-124031,Sale,72771.21153613552,5197.9436811525375,67573.26785498299,67573.26785498299,Cash,6 x Kale Organik pack ± 100 g,NA,Closed
12/20/25 9:02 PM,1-124030,Sale,25644.270725781098,0,25644.270725781098,25644.270725781098,Cash,1 x Baby Buncis Organik pack ± 250 g,NA,Closed
12/20/25 8:56 PM,1-124029,Sale,56727.3432884831,0,56727.3432884831,56727.3432884831,Cash,3 x Kelapa Muda Lokal satuan,NA,Closed
12/20/25 8:48 PM,1-124028,Sale,317118.65774570964,0,317118.65774570964,317118.65774570964,QRIS,"0.390 x Pear Golden Premium, 0.450 x Pear Singo, 0.370 x Apel Fuji 88, 1 x Shantang DF +/- 500g, 1 x Apel Candy Strawberry, 1 x Pepaya Potong box ± 300 g",NA,Closed
12/20/25 8:47 PM,1-124027,Sale,45250.45578288846,0,45250.45578288846,45250.45578288846,Cash,1.210 x Lobak Putih,NA,Closed
12/20/25 8:37 PM,1-124026,Sale,229683.76554956194,0,229683.76554956194,229683.76554956194,QRIS,"2 x Luncang +/- 200 g, 1 x Jamur Champignon Putih Premium box ± 300 g, 1 x Strawberry Lokal, 2 x Tepung Terigu Segitiga Biru, 1 x Rose Brand - Tepung Beras Putih 500 g, 3 x Kwetiau Basah cap Yogyakarta",NA,Closed
12/20/25 8:34 PM,1-124025,Sale,55843.284860253334,0,55843.284860253334,55843.284860253334,Cash,"2 x Baby Sawi Sendok Organik pack ± 250g, 1 x Baby Kailan Organik pack ± 250 g, 1 x Kucai pack ± 100 g",NA,Closed
12/20/25 8:22 PM,1-124024,Sale,15575.447084731422,0,15575.447084731422,15575.447084731422,Cash,1 x Pepaya Potong box ± 300 g,NA,Closed
12/20/25 8:21 PM,1-124023,Sale,1152245.94002957,0,1152245.94002957,1152245.94002957,Transfer,"1 x Cherry Australia box ± 500 g, 1 x Kelengkeng Gold 500g, 0.940 x Anggur Muscat Premium Bunch",Customer_191,Closed
12/20/25 8:21 PM,1-124022,Sale,279519.64585839305,0,279519.64585839305,279519.64585839305,Cash,"1.090 x Pear Autumn Honey Wang Shan, 1 x Anggur Muscat pack, 1 x Sawi Hijau Hidroponik pack ± 250 g",NA,Closed
12/20/25 7:52 PM,1-124021,Sale,80677.7899255394,0,80677.7899255394,80677.7899255394,Cash,0.930 x Apel Red Del USA,NA,Closed
12/20/25 7:09 PM,1-124020,Sale,136964.98345951317,0,136964.98345951317,136964.98345951317,Cash,"1.050 x Buah Naga, 2 x Gula Batu cap tawon 250 gram, 2 x RedBoat - Pickled Lettuce Jaisim 198 g SB, 1 x Mamee Monster - Noodle Snack BBQ Flavor SB, 0.970 x Semangka",NA,Closed
12/20/25 4:49 AM,1-124019,Sale,49260.08927577641,0,49260.08927577641,49260.08927577641,Cash,1 x Kelengkeng Gold 500g,NA,Closed
12/20/25 4:49 AM,1-124018,Sale,57569.11103462335,0,57569.11103462335,57569.11103462335,Cash,"2 x Jamur Enoki, 1 x Kong Kee - Tahu Telur Ayam, 1 x Wortel Baby Organik pack ± 250g",NA,Closed
